latitud,longitud,comuna,region,cantidad_toneladas
"-45,09399166","-73,30940097",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"1,273"
"-44,51058282","-72,71286615",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"1,26"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,068"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,09"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,2"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,2"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,27"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,275"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,48"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"1,619"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"1,814"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"2,169"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"2,7"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"3,238"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"10,392"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"87,6"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"103,01"
"-45,46161995","-73,84266758",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"233,49"
"-44,66090584","-74,44733023",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,1"
"-44,66090584","-74,44733023",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,149"
"-44,66090584","-74,44733023",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,298"
"-44,66090584","-74,44733023",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,56"
"-44,66090584","-74,44733023",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,79"
"-44,66090584","-74,44733023",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,8"
"-44,66090584","-74,44733023",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,1
"-44,66090584","-74,44733023",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"1,253"
"-44,66090584","-74,44733023",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"5,22"
"-44,66090584","-74,44733023",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"6,8"
"-44,66090584","-74,44733023",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"13,05"
"-44,66090584","-74,44733023",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"13,295"
"-44,66090584","-74,44733023",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"16,875"
"-33,59829603","-70,53123517",Puente Alto,Metropolitana de Santiago,"25,73"
"-41,78039883","-73,0248878",Calbuco,Los Lagos,"0,355"
"-41,78039883","-73,0248878",Calbuco,Los Lagos,"1,2"
"-41,78039883","-73,0248878",Calbuco,Los Lagos,"2,12"
"-41,78039883","-73,0248878",Calbuco,Los Lagos,"4,001"
"-41,78039883","-73,0248878",Calbuco,Los Lagos,"15,84"
"-41,78039883","-73,0248878",Calbuco,Los Lagos,"41,532"
"-41,78039883","-73,0248878",Calbuco,Los Lagos,"59,73"
"-51,85307778","-73,54211944",Natales,Magallanes y de la Antártica Chilena,"0,11"
"-51,85307778","-73,54211944",Natales,Magallanes y de la Antártica Chilena,"0,353"
"-51,85307778","-73,54211944",Natales,Magallanes y de la Antártica Chilena,"0,45"
"-51,85307778","-73,54211944",Natales,Magallanes y de la Antártica Chilena,"1,175"
"-51,85307778","-73,54211944",Natales,Magallanes y de la Antártica Chilena,"2,354"
"-51,85307778","-73,54211944",Natales,Magallanes y de la Antártica Chilena,"3,505"
"-51,85307778","-73,54211944",Natales,Magallanes y de la Antártica Chilena,"3,639"
"-51,85307778","-73,54211944",Natales,Magallanes y de la Antártica Chilena,"7,278"
"-51,85307778","-73,54211944",Natales,Magallanes y de la Antártica Chilena,"7,62"
"-51,85307778","-73,54211944",Natales,Magallanes y de la Antártica Chilena,"14,17"
"-51,85307778","-73,54211944",Natales,Magallanes y de la Antártica Chilena,"140,277"
"-51,87991908","-73,52702836",Natales,Magallanes y de la Antártica Chilena,"0,01"
"-51,87991908","-73,52702836",Natales,Magallanes y de la Antártica Chilena,"0,15"
"-51,87991908","-73,52702836",Natales,Magallanes y de la Antártica Chilena,"0,41"
"-51,87991908","-73,52702836",Natales,Magallanes y de la Antártica Chilena,"0,59"
"-51,87991908","-73,52702836",Natales,Magallanes y de la Antártica Chilena,"1,66"
"-51,87991908","-73,52702836",Natales,Magallanes y de la Antártica Chilena,"1,696"
"-51,87991908","-73,52702836",Natales,Magallanes y de la Antártica Chilena,"1,74"
"-51,87991908","-73,52702836",Natales,Magallanes y de la Antártica Chilena,"1,82"
"-51,87991908","-73,52702836",Natales,Magallanes y de la Antártica Chilena,"1,984"
"-51,87991908","-73,52702836",Natales,Magallanes y de la Antártica Chilena,"3,968"
"-51,87991908","-73,52702836",Natales,Magallanes y de la Antártica Chilena,"6,75"
"-51,87991908","-73,52702836",Natales,Magallanes y de la Antártica Chilena,"22,12"
"-51,87991908","-73,52702836",Natales,Magallanes y de la Antártica Chilena,"137,96"
"-51,895775","-73,47024444",Natales,Magallanes y de la Antártica Chilena,"0,555"
"-51,895775","-73,47024444",Natales,Magallanes y de la Antártica Chilena,"0,785"
"-51,895775","-73,47024444",Natales,Magallanes y de la Antártica Chilena,"0,923"
"-51,895775","-73,47024444",Natales,Magallanes y de la Antártica Chilena,"1,04"
"-51,895775","-73,47024444",Natales,Magallanes y de la Antártica Chilena,"2,068"
"-51,895775","-73,47024444",Natales,Magallanes y de la Antártica Chilena,"2,159"
"-51,895775","-73,47024444",Natales,Magallanes y de la Antártica Chilena,"2,4"
"-51,895775","-73,47024444",Natales,Magallanes y de la Antártica Chilena,"4,136"
"-51,895775","-73,47024444",Natales,Magallanes y de la Antártica Chilena,"10,3"
"-51,895775","-73,47024444",Natales,Magallanes y de la Antártica Chilena,"20,52"
"-51,895775","-73,47024444",Natales,Magallanes y de la Antártica Chilena,24
"-51,94744828","-73,5092411",Natales,Magallanes y de la Antártica Chilena,"0,14"
"-51,94744828","-73,5092411",Natales,Magallanes y de la Antártica Chilena,"0,84"
"-51,94744828","-73,5092411",Natales,Magallanes y de la Antártica Chilena,"1,68"
"-51,94744828","-73,5092411",Natales,Magallanes y de la Antártica Chilena,"3,3"
"-51,94744828","-73,5092411",Natales,Magallanes y de la Antártica Chilena,"11,88"
"-51,94744828","-73,5092411",Natales,Magallanes y de la Antártica Chilena,"31,469"
"-51,96038717","-73,47689938",Natales,Magallanes y de la Antártica Chilena,"0,045"
"-51,96038717","-73,47689938",Natales,Magallanes y de la Antártica Chilena,"0,07"
"-51,96038717","-73,47689938",Natales,Magallanes y de la Antártica Chilena,"0,3"
"-51,96038717","-73,47689938",Natales,Magallanes y de la Antártica Chilena,"0,82"
"-51,96038717","-73,47689938",Natales,Magallanes y de la Antártica Chilena,"1,19"
"-51,96038717","-73,47689938",Natales,Magallanes y de la Antártica Chilena,"2,352"
"-51,96038717","-73,47689938",Natales,Magallanes y de la Antártica Chilena,"2,66"
"-51,96038717","-73,47689938",Natales,Magallanes y de la Antártica Chilena,"4,32"
"-51,96038717","-73,47689938",Natales,Magallanes y de la Antártica Chilena,"4,704"
"-51,96038717","-73,47689938",Natales,Magallanes y de la Antártica Chilena,"14,7"
"-51,96038717","-73,47689938",Natales,Magallanes y de la Antártica Chilena,"150,501"
"-51,98621064","-73,43885994",Natales,Magallanes y de la Antártica Chilena,"0,6"
"-51,98621064","-73,43885994",Natales,Magallanes y de la Antártica Chilena,"0,753"
"-51,98621064","-73,43885994",Natales,Magallanes y de la Antártica Chilena,"0,76"
"-51,98621064","-73,43885994",Natales,Magallanes y de la Antártica Chilena,"0,78"
"-51,98621064","-73,43885994",Natales,Magallanes y de la Antártica Chilena,"1,149"
"-51,98621064","-73,43885994",Natales,Magallanes y de la Antártica Chilena,"1,35"
"-51,98621064","-73,43885994",Natales,Magallanes y de la Antártica Chilena,"1,506"
"-51,98621064","-73,43885994",Natales,Magallanes y de la Antártica Chilena,"1,518"
"-51,98621064","-73,43885994",Natales,Magallanes y de la Antártica Chilena,"1,53"
"-51,98621064","-73,43885994",Natales,Magallanes y de la Antártica Chilena,"1,65"
"-51,98621064","-73,43885994",Natales,Magallanes y de la Antártica Chilena,"13,9"
"-51,98621064","-73,43885994",Natales,Magallanes y de la Antártica Chilena,"38,92"
"-51,98621064","-73,43885994",Natales,Magallanes y de la Antártica Chilena,"47,18"
"-52,0174661","-73,40617438",Natales,Magallanes y de la Antártica Chilena,"0,015"
"-52,0174661","-73,40617438",Natales,Magallanes y de la Antártica Chilena,"0,145"
"-52,0174661","-73,40617438",Natales,Magallanes y de la Antártica Chilena,"0,3"
"-52,0174661","-73,40617438",Natales,Magallanes y de la Antártica Chilena,"0,43"
"-52,0174661","-73,40617438",Natales,Magallanes y de la Antártica Chilena,"0,45"
"-52,0174661","-73,40617438",Natales,Magallanes y de la Antártica Chilena,"0,9"
"-52,0174661","-73,40617438",Natales,Magallanes y de la Antártica Chilena,"0,984"
"-52,0174661","-73,40617438",Natales,Magallanes y de la Antártica Chilena,"1,933"
"-52,0174661","-73,40617438",Natales,Magallanes y de la Antártica Chilena,"3,15"
"-52,0174661","-73,40617438",Natales,Magallanes y de la Antártica Chilena,"3,866"
"-52,0174661","-73,40617438",Natales,Magallanes y de la Antártica Chilena,"7,6"
"-52,0174661","-73,40617438",Natales,Magallanes y de la Antártica Chilena,"35,575"
"-52,0174661","-73,40617438",Natales,Magallanes y de la Antártica Chilena,"38,66"
"-42,33171775","-73,38853483",Quemchi,Los Lagos,"0,90714"
"-42,33171775","-73,38853483",Quemchi,Los Lagos,"1,32"
"-42,33171775","-73,38853483",Quemchi,Los Lagos,"1,62055"
"-42,33171775","-73,38853483",Quemchi,Los Lagos,"2,92909"
"-42,33171775","-73,38853483",Quemchi,Los Lagos,"8,46"
"-42,33171775","-73,38853483",Quemchi,Los Lagos,"57,332"
"-42,68122648","-73,66070719",Chonchi,Los Lagos,"0,945"
"-42,68122648","-73,66070719",Chonchi,Los Lagos,"3,153"
"-42,68122648","-73,66070719",Chonchi,Los Lagos,"5,34"
"-42,68122648","-73,66070719",Chonchi,Los Lagos,"18,902"
"-42,68122648","-73,66070719",Chonchi,Los Lagos,"71,68"
"-42,46291884","-73,25430177",Castro,Los Lagos,"0,01"
"-42,46291884","-73,25430177",Castro,Los Lagos,"0,01"
"-42,46291884","-73,25430177",Castro,Los Lagos,"0,58"
"-42,46291884","-73,25430177",Castro,Los Lagos,"0,597"
"-42,46291884","-73,25430177",Castro,Los Lagos,"1,194"
"-42,46291884","-73,25430177",Castro,Los Lagos,"1,56"
"-42,46291884","-73,25430177",Castro,Los Lagos,"2,055"
"-42,46291884","-73,25430177",Castro,Los Lagos,"2,25"
"-42,46291884","-73,25430177",Castro,Los Lagos,"5,76"
"-42,46291884","-73,25430177",Castro,Los Lagos,"6,51"
"-42,46291884","-73,25430177",Castro,Los Lagos,"7,04"
"-42,46291884","-73,25430177",Castro,Los Lagos,"7,175"
"-42,46291884","-73,25430177",Castro,Los Lagos,47
"-42,46291884","-73,25430177",Castro,Los Lagos,"376,46"
"-39,97743717","-72,51354095",Los Lagos,Los Ríos,1
"-39,97743717","-72,51354095",Los Lagos,Los Ríos,"1,816"
"-39,97743717","-72,51354095",Los Lagos,Los Ríos,3
"-39,97743717","-72,51354095",Los Lagos,Los Ríos,"3,2"
"-39,97743717","-72,51354095",Los Lagos,Los Ríos,"19,2"
"-39,97743717","-72,51354095",Los Lagos,Los Ríos,"67,11"
"-39,97743717","-72,51354095",Los Lagos,Los Ríos,105
"-39,97743717","-72,51354095",Los Lagos,Los Ríos,563
"-42,65684199","-73,89934094",Chonchi,Los Lagos,"1,86"
"-42,65684199","-73,89934094",Chonchi,Los Lagos,"2,4"
"-42,65684199","-73,89934094",Chonchi,Los Lagos,"4,8"
"-42,65684199","-73,89934094",Chonchi,Los Lagos,"8,207"
"-42,65684199","-73,89934094",Chonchi,Los Lagos,"25,1"
"-42,65684199","-73,89934094",Chonchi,Los Lagos,"25,88"
"-42,65684199","-73,89934094",Chonchi,Los Lagos,231
"-43,00098779","-73,43222315",Queilén,Los Lagos,"9,924"
"-43,00098779","-73,43222315",Queilén,Los Lagos,"16,554"
"-43,00098779","-73,43222315",Queilén,Los Lagos,"42,76"
"-43,00098779","-73,43222315",Queilén,Los Lagos,"150,14"
"-43,00344519","-73,39320648",Queilén,Los Lagos,"11,067"
"-43,00344519","-73,39320648",Queilén,Los Lagos,"12,788"
"-43,00344519","-73,39320648",Queilén,Los Lagos,"45,9"
"-43,00344519","-73,39320648",Queilén,Los Lagos,"289,25"
"-44,84575303","-73,57890766",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,474"
"-44,84575303","-73,57890766",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"2,514"
"-44,84575303","-73,57890766",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"6,15"
"-44,84575303","-73,57890766",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"33,264"
"-44,84575303","-73,57890766",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"492,99"
"-37,47287225","-72,35444687",Los Angeles,Biobío,"67,924"
"-42,56617182","-73,72699844",Castro,Los Lagos,"0,112"
"-42,56617182","-73,72699844",Castro,Los Lagos,"0,796"
"-42,56617182","-73,72699844",Castro,Los Lagos,"0,9"
"-42,56617182","-73,72699844",Castro,Los Lagos,"1,76"
"-42,56617182","-73,72699844",Castro,Los Lagos,"10,989"
"-42,56617182","-73,72699844",Castro,Los Lagos,"41,26"
"-52,67497549","-72,30809159",Río Verde,Magallanes y de la Antártica Chilena,"0,843"
"-52,67497549","-72,30809159",Río Verde,Magallanes y de la Antártica Chilena,"27,224"
"-52,67497549","-72,30809159",Río Verde,Magallanes y de la Antártica Chilena,"82,7"
"-52,63728212","-72,39631724",Río Verde,Magallanes y de la Antártica Chilena,"0,42"
"-52,63728212","-72,39631724",Río Verde,Magallanes y de la Antártica Chilena,"0,519"
"-52,63728212","-72,39631724",Río Verde,Magallanes y de la Antártica Chilena,"0,6"
"-52,63728212","-72,39631724",Río Verde,Magallanes y de la Antártica Chilena,"0,663"
"-52,63728212","-72,39631724",Río Verde,Magallanes y de la Antártica Chilena,"22,45"
"-52,63728212","-72,39631724",Río Verde,Magallanes y de la Antártica Chilena,"24,891"
"-52,63728212","-72,39631724",Río Verde,Magallanes y de la Antártica Chilena,"71,66"
"-39,81958274","-73,24521105",Valdivia,Los Ríos,"13,283"
"-22,93756161","-70,27967562",Mejillones,Antofagasta,"46,815"
"-20,21670286","-70,14222112",Iquique,Tarapacá,"7,24185"
"-20,21670286","-70,14222112",Iquique,Tarapacá,"38,881839"
"-29,91357237","-71,27248796",La Serena,Coquimbo,"118,239"
"-32,74999665","-70,72081156",San Felipe,Valparaíso,"111,129"
"-41,11666961","-73,04999757",Frutillar,Los Lagos,"41,753"
"-44,14475298","-73,66875316",Guaitecas,Aysén del Gral. Carlos Ibañez del Campo,"6,128"
"-44,14475298","-73,66875316",Guaitecas,Aysén del Gral. Carlos Ibañez del Campo,"7,2"
"-44,14475298","-73,66875316",Guaitecas,Aysén del Gral. Carlos Ibañez del Campo,"7,39"
"-44,14475298","-73,66875316",Guaitecas,Aysén del Gral. Carlos Ibañez del Campo,"40,58"
"-44,14475298","-73,66875316",Guaitecas,Aysén del Gral. Carlos Ibañez del Campo,"42,4043"
"-44,14475298","-73,66875316",Guaitecas,Aysén del Gral. Carlos Ibañez del Campo,"44,198"
"-33,49311783","-70,71222956",Cerrillos,Metropolitana de Santiago,"0,25"
"-33,49311783","-70,71222956",Cerrillos,Metropolitana de Santiago,"0,33"
"-33,49311783","-70,71222956",Cerrillos,Metropolitana de Santiago,"0,5"
"-33,49311783","-70,71222956",Cerrillos,Metropolitana de Santiago,"1,25"
"-33,49311783","-70,71222956",Cerrillos,Metropolitana de Santiago,"2,13"
"-33,49311783","-70,71222956",Cerrillos,Metropolitana de Santiago,"2,48"
"-33,49311783","-70,71222956",Cerrillos,Metropolitana de Santiago,"10,2"
"-33,49311783","-70,71222956",Cerrillos,Metropolitana de Santiago,44
"-33,49311783","-70,71222956",Cerrillos,Metropolitana de Santiago,124
"-33,49311783","-70,71222956",Cerrillos,Metropolitana de Santiago,"166,7"
"-33,49598307","-70,7097996",Cerrillos,Metropolitana de Santiago,"0,05"
"-33,49598307","-70,7097996",Cerrillos,Metropolitana de Santiago,"0,055"
"-33,49598307","-70,7097996",Cerrillos,Metropolitana de Santiago,"0,1"
"-33,49598307","-70,7097996",Cerrillos,Metropolitana de Santiago,1
"-33,49598307","-70,7097996",Cerrillos,Metropolitana de Santiago,"1,19"
"-33,49598307","-70,7097996",Cerrillos,Metropolitana de Santiago,"1,93"
"-33,49598307","-70,7097996",Cerrillos,Metropolitana de Santiago,61
"-45,20720076","-73,50933386",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"1,47"
"-45,20720076","-73,50933386",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"3,43"
"-45,20720076","-73,50933386",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"5,27836"
"-42,60724575","-73,77908376",Chonchi,Los Lagos,"3,801"
"-42,60724575","-73,77908376",Chonchi,Los Lagos,"13,112"
"-42,60724575","-73,77908376",Chonchi,Los Lagos,"209,4"
"-42,30141023","-73,19836836",Quemchi,Los Lagos,"7,704"
"-42,30141023","-73,19836836",Quemchi,Los Lagos,"8,799"
"-42,30141023","-73,19836836",Quemchi,Los Lagos,"36,86"
"-42,30141023","-73,19836836",Quemchi,Los Lagos,"146,93"
"-45,48671291","-74,09801155",Aysén,Aysén del Gral. Carlos Ibañez del Campo,3
"-45,48671291","-74,09801155",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"11,17"
"-45,48671291","-74,09801155",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"13,5"
"-45,81311171","-74,68338033",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,056"
"-45,81311171","-74,68338033",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,075"
"-45,81311171","-74,68338033",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,26"
"-45,81311171","-74,68338033",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,51"
"-45,81311171","-74,68338033",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,627"
"-45,81311171","-74,68338033",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,886"
"-45,81311171","-74,68338033",Aysén,Aysén del Gral. Carlos Ibañez del Campo,1
"-45,81311171","-74,68338033",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"1,254"
"-45,81311171","-74,68338033",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"1,35"
"-45,81311171","-74,68338033",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"1,392"
"-45,81311171","-74,68338033",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"3,855"
"-45,81311171","-74,68338033",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"60,6"
"-45,81311171","-74,68338033",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"105,71"
"-45,73169402","-74,55463421",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,015"
"-45,73169402","-74,55463421",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,021"
"-45,73169402","-74,55463421",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,05"
"-45,73169402","-74,55463421",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,075"
"-45,73169402","-74,55463421",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,1"
"-45,73169402","-74,55463421",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,4"
"-45,73169402","-74,55463421",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"0,987"
"-45,73169402","-74,55463421",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"1,303"
"-45,73169402","-74,55463421",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"1,974"
"-45,73169402","-74,55463421",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"2,121"
"-45,73169402","-74,55463421",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"2,25"
"-45,73169402","-74,55463421",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"20,52"
"-45,73169402","-74,55463421",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"57,6"
"-45,73169402","-74,55463421",Aysén,Aysén del Gral. Carlos Ibañez del Campo,"120,17"
"-44,01701909","-73,14547896",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,01"
"-44,01701909","-73,14547896",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,21"
"-44,01701909","-73,14547896",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,219"
"-44,01701909","-73,14547896",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,38"
"-44,01701909","-73,14547896",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,438"
"-44,01701909","-73,14547896",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"1,8"
"-44,01701909","-73,14547896",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"1,935"
"-44,01701909","-73,14547896",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"3,831"
"-44,01701909","-73,14547896",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"5,1"
"-44,01701909","-73,14547896",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"6,237"
"-43,21567065","-73,57846082",Quellón,Los Lagos,"0,858"
"-43,21567065","-73,57846082",Quellón,Los Lagos,"0,98"
"-43,21567065","-73,57846082",Quellón,Los Lagos,"6,711"
"-43,93682234","-73,11336196",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,013"
"-43,93682234","-73,11336196",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,14"
"-43,93682234","-73,11336196",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,4"
"-43,93682234","-73,11336196",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"1,053"
"-43,93682234","-73,11336196",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"1,148"
"-43,93682234","-73,11336196",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"1,52"
